,yr_id,full_name,jobs
,2030,Leisure and Hospitality,74
,2030,Education and Healthcare,33
,2030,Professional and Business Services,90
,2030,Finance and Real Estate,67
,2030,Information,33
,2030,"Transporation, Warehousing, and Utilities",82
,2030,Retail Trade,100
,2030,Wholesale Trade,98
,2030,Manufacturing,25
,2030,Construction,73
,2030,Agriculture and Mining,93
,2030,Military,26
,2025,Self-Employed,90
,2025,Government,20
,2025,Office Services,64
,2025,Leisure and Hospitality,69
,2025,Education and Healthcare,33
,2025,Professional and Business Services,36
,2025,Finance and Real Estate,94
,2025,Information,27
,2025,"Transporation, Warehousing, and Utilities",25
,2025,Retail Trade,97
,2025,Wholesale Trade,81
,2025,Manufacturing,44
,2025,Construction,45
,2025,Agriculture and Mining,37
,2025,Military,36
,2020,Self-Employed,37
,2020,Government,49
,2020,Leisure and Hospitality,91
,2020,Education and Healthcare,86
,2020,Professional and Business Services,45
,2020,Finance and Real Estate,44
,2020,Information,20
,2020,"Transporation, Warehousing, and Utilities",23
,2020,Retail Trade,93
,2020,Wholesale Trade,64
,2020,Manufacturing,86
,2020,Construction,80
,2020,Agriculture and Mining,25
,2020,Military,69
,2015,Self-Employed,58
,2015,Government,63
,2015,Office Services,46
,2015,Leisure and Hospitality,53
,2015,Education and Healthcare,70
,2015,Professional and Business Services,41
,2015,Finance and Real Estate,60
,2015,Information,34
,2015,"Transporation, Warehousing, and Utilities",28
,2015,Retail Trade,97
,2015,Wholesale Trade,36
,2015,Manufacturing,91
,2015,Construction,73
,2015,Agriculture and Mining,94
,2015,Military,44
,2008,Self-Employed,37
,2008,Government,98
,2008,Office Services,95
,2008,Leisure and Hospitality,69
,2008,Education and Healthcare,89
,2008,Professional and Business Services,28
,2008,Finance and Real Estate,34
,2008,Information,84
,2008,"Transporation, Warehousing, and Utilities",93
,2008,Retail Trade,20
,2008,Wholesale Trade,73
,2008,Manufacturing,74
,2008,Construction,60
,2008,Agriculture and Mining,28
,2008,Military,82
,2050,Self-Employed,89
,2050,Government,73
,2050,Office Services,85
,2050,Leisure and Hospitality,100
,2050,Education and Healthcare,45
,2050,Professional and Business Services,55
,2050,Finance and Real Estate,82
,2050,Information,68
,2050,"Transporation, Warehousing, and Utilities",85
,2050,Retail Trade,92
,2050,Wholesale Trade,57
,2050,Manufacturing,30
,2050,Construction,74
,2050,Agriculture and Mining,65
,2050,Military,66
,2045,Self-Employed,89
,2045,Government,63
,2045,Office Services,46
,2045,Leisure and Hospitality,75
,2045,Education and Healthcare,48
,2045,Professional and Business Services,80
,2045,Finance and Real Estate,40
,2045,Information,88
,2045,"Transporation, Warehousing, and Utilities",80
,2045,Retail Trade,23
,2045,Wholesale Trade,94
,2045,Manufacturing,77
,2045,Construction,87
,2045,Agriculture and Mining,89
,2045,Military,26
,2040,Self-Employed,48
,2040,Government,100
,2040,Office Services,81
,2040,Leisure and Hospitality,35
,2040,Education and Healthcare,71
,2040,Professional and Business Services,91
,2040,Finance and Real Estate,52
,2040,Information,38
,2040,"Transporation, Warehousing, and Utilities",49
,2020,Office Services,70
,2040,Retail Trade,85
,2040,Wholesale Trade,20
,2040,Manufacturing,94
,2040,Construction,40
,2040,Agriculture and Mining,30
,2040,Military,40
,2035,Self-Employed,24
,2035,Government,52
,2035,Office Services,77
,2035,Leisure and Hospitality,90
,2035,Education and Healthcare,45
,2035,Professional and Business Services,91
,2035,Finance and Real Estate,100
,2035,Information,50
,2035,"Transporation, Warehousing, and Utilities",20
,2035,Retail Trade,75
,2035,Wholesale Trade,46
,2035,Manufacturing,27
,2035,Construction,20
,2035,Agriculture and Mining,49
,2035,Military,97
,2030,Self-Employed,20
,2030,Government,38
,2030,Office Services,23
,2030,Leisure and Hospitality,74
,2030,Education and Healthcare,24
,2030,Professional and Business Services,45
,2030,Finance and Real Estate,53
,2030,Information,91
,2030,"Transporation, Warehousing, and Utilities",91
,2030,Retail Trade,93
,2030,Wholesale Trade,74
,2030,Manufacturing,94
,2030,Construction,80
,2030,Agriculture and Mining,97
,2030,Military,57
,2025,Self-Employed,36
,2025,Government,51
,2025,Office Services,34
,2025,Leisure and Hospitality,85
,2025,Education and Healthcare,34
,2025,Professional and Business Services,60
,2025,Finance and Real Estate,49
,2025,Information,62
,2025,"Transporation, Warehousing, and Utilities",52
,2025,Retail Trade,82
,2025,Wholesale Trade,44
,2025,Manufacturing,38
,2025,Construction,40
,2025,Agriculture and Mining,56
,2025,Military,77
,2020,Self-Employed,92
,2020,Government,58
,2020,Office Services,58
,2020,Leisure and Hospitality,76
,2020,Education and Healthcare,44
,2020,Professional and Business Services,65
,2020,Finance and Real Estate,97
,2020,Information,36
,2020,"Transporation, Warehousing, and Utilities",94
,2020,Retail Trade,78
,2020,Wholesale Trade,93
,2020,Manufacturing,56
,2020,Construction,78
,2020,Agriculture and Mining,53
,2020,Military,78
,2015,Self-Employed,54
,2015,Government,84
,2015,Office Services,85
,2015,Leisure and Hospitality,63
,2015,Education and Healthcare,79
,2015,Professional and Business Services,90
,2015,Finance and Real Estate,79
,2015,Information,27
,2015,"Transporation, Warehousing, and Utilities",44
,2015,Retail Trade,96
,2015,Wholesale Trade,56
,2015,Manufacturing,57
,2015,Construction,87
,2015,Agriculture and Mining,52
,2015,Military,55
,2008,Self-Employed,50
,2008,Government,86
,2008,Office Services,85
,2008,Leisure and Hospitality,29
,2008,Education and Healthcare,83
,2008,Professional and Business Services,52
,2008,Finance and Real Estate,56
,2008,Information,45
,2008,"Transporation, Warehousing, and Utilities",20
,2008,Retail Trade,55
,2008,Wholesale Trade,68
,2008,Manufacturing,51
,2008,Construction,80
,2008,Agriculture and Mining,76
,2008,Military,99
,2050,Self-Employed,95
,2050,Government,68
,2050,Office Services,54
,2050,Leisure and Hospitality,35
,2050,Education and Healthcare,85
,2050,Professional and Business Services,51
,2050,Finance and Real Estate,97
,2050,Information,61
,2050,"Transporation, Warehousing, and Utilities",30
,2050,Retail Trade,91
,2050,Wholesale Trade,47
,2050,Manufacturing,67
,2050,Construction,64
,2050,Agriculture and Mining,42
,2050,Military,100
,2045,Self-Employed,56
,2045,Government,67
,2045,Office Services,36
,2045,Leisure and Hospitality,83
,2045,Education and Healthcare,20
,2045,Professional and Business Services,97
,2045,Finance and Real Estate,77
,2045,Information,46
,2045,"Transporation, Warehousing, and Utilities",94
,2045,Retail Trade,98
,2045,Wholesale Trade,54
,2045,Manufacturing,57
,2045,Construction,24
,2045,Agriculture and Mining,49
,2045,Military,97
,2040,Self-Employed,66
,2040,Government,26
,2040,Office Services,53
,2040,Leisure and Hospitality,86
,2040,Education and Healthcare,93
,2040,Professional and Business Services,74
,2040,Finance and Real Estate,43
,2040,Information,54
,2040,"Transporation, Warehousing, and Utilities",29
,2040,Retail Trade,47
,2040,Wholesale Trade,24
,2040,Manufacturing,31
,2040,Construction,69
,2040,Agriculture and Mining,84
,2040,Military,46
,2035,Self-Employed,74
,2035,Government,53
,2035,Office Services,65
,2035,Leisure and Hospitality,33
,2035,Education and Healthcare,71
,2035,Professional and Business Services,35
,2035,Finance and Real Estate,29
,2035,Information,54
,2035,"Transporation, Warehousing, and Utilities",74
,2035,Retail Trade,74
,2035,Wholesale Trade,81
,2035,Manufacturing,97
,2035,Construction,67
,2035,Agriculture and Mining,34
,2035,Military,65
,2030,Self-Employed,60
,2030,Government,89
,2030,Office Services,75
,2030,Leisure and Hospitality,98
,2030,Education and Healthcare,100
,2030,Professional and Business Services,70
,2030,Finance and Real Estate,73
,2030,Information,66
,2030,"Transporation, Warehousing, and Utilities",58
,2030,Retail Trade,98
,2030,Wholesale Trade,27
,2030,Manufacturing,77
,2030,Construction,37
,2030,Agriculture and Mining,28
,2030,Military,64
,2025,Self-Employed,84
,2025,Government,74
,2025,Office Services,69
,2025,Leisure and Hospitality,94
,2025,Education and Healthcare,48
,2025,Professional and Business Services,85
,2025,Finance and Real Estate,30
,2025,Information,49
,2025,"Transporation, Warehousing, and Utilities",65
,2025,Retail Trade,94
,2025,Wholesale Trade,49
,2025,Manufacturing,85
,2025,Construction,95
,2025,Agriculture and Mining,22
,2025,Military,86
,2020,Self-Employed,97
,2020,Government,68
,2020,Office Services,27
,2020,Leisure and Hospitality,52
,2020,Education and Healthcare,63
,2020,Professional and Business Services,53
,2020,Finance and Real Estate,21
,2020,Information,79
,2020,"Transporation, Warehousing, and Utilities",28
,2020,Retail Trade,74
,2020,Wholesale Trade,61
,2020,Manufacturing,97
,2020,Construction,52
,2020,Agriculture and Mining,71
,2020,Military,36
,2015,Self-Employed,83
,2015,Government,60
,2015,Office Services,34
,2015,Leisure and Hospitality,88
,2015,Education and Healthcare,93
,2015,Professional and Business Services,88
,2015,Finance and Real Estate,69
,2015,Information,62
,2015,"Transporation, Warehousing, and Utilities",87
,2015,Retail Trade,89
,2015,Wholesale Trade,68
,2015,Manufacturing,48
,2015,Construction,24
,2015,Agriculture and Mining,95
,2015,Military,50
,2008,Self-Employed,57
,2008,Government,38
,2008,Office Services,96
,2008,Leisure and Hospitality,81
,2008,Education and Healthcare,82
,2008,Professional and Business Services,99
,2008,Finance and Real Estate,56
,2008,Information,90
,2008,"Transporation, Warehousing, and Utilities",97
,2008,Retail Trade,90
,2008,Wholesale Trade,76
,2008,Manufacturing,78
,2008,Construction,75
,2008,Agriculture and Mining,89
,2008,Military,96
,2050,Self-Employed,29
,2050,Government,32
,2050,Office Services,68
,2050,Leisure and Hospitality,41
,2050,Education and Healthcare,47
,2050,Professional and Business Services,89
,2050,Finance and Real Estate,25
,2050,Information,39
,2050,"Transporation, Warehousing, and Utilities",53
,2050,Retail Trade,80
,2050,Wholesale Trade,82
,2050,Manufacturing,83
,2050,Construction,95
,2050,Agriculture and Mining,76
,2050,Military,30
,2045,Self-Employed,64
,2045,Government,48
,2045,Office Services,35
,2045,Leisure and Hospitality,58
,2045,Education and Healthcare,62
,2045,Professional and Business Services,92
,2045,Finance and Real Estate,88
,2045,Information,88
,2045,"Transporation, Warehousing, and Utilities",43
,2045,Retail Trade,52
,2045,Wholesale Trade,49
,2045,Manufacturing,24
,2045,Construction,25
,2045,Agriculture and Mining,65
,2045,Military,83
,2040,Self-Employed,26
,2040,Government,61
,2040,Office Services,38
,2040,Leisure and Hospitality,51
,2040,Education and Healthcare,34
,2040,Professional and Business Services,72
,2040,Finance and Real Estate,48
,2040,Information,39
,2040,"Transporation, Warehousing, and Utilities",35
,2040,Retail Trade,40
,2040,Wholesale Trade,38
,2040,Manufacturing,41
,2040,Construction,73
,2040,Agriculture and Mining,45
,2040,Military,39
,2035,Self-Employed,74
,2035,Government,79
,2035,Office Services,87
,2035,Leisure and Hospitality,64
,2035,Education and Healthcare,68
,2035,Professional and Business Services,92
,2035,Finance and Real Estate,32
,2035,Information,99
,2035,"Transporation, Warehousing, and Utilities",86
,2035,Retail Trade,48
,2035,Wholesale Trade,84
,2035,Manufacturing,34
,2035,Construction,30
,2035,Agriculture and Mining,90
,2035,Military,49
,2030,Self-Employed,64
,2030,Government,73
,2030,Office Services,28
,2030,Leisure and Hospitality,43
,2030,Education and Healthcare,48
,2030,Professional and Business Services,88
,2030,Finance and Real Estate,52
,2030,Information,30
,2030,"Transporation, Warehousing, and Utilities",94
,2030,Retail Trade,86
,2030,Wholesale Trade,56
,2030,Manufacturing,62
,2030,Construction,79
,2030,Agriculture and Mining,27
,2030,Military,37
,2025,Self-Employed,89
,2025,Government,61
,2025,Office Services,98
,2025,Leisure and Hospitality,38
,2025,Education and Healthcare,91
,2025,Professional and Business Services,31
,2025,Finance and Real Estate,45
,2025,Information,70
,2025,"Transporation, Warehousing, and Utilities",56
,2025,Retail Trade,40
,2025,Wholesale Trade,54
,2025,Manufacturing,45
,2025,Construction,78
,2025,Agriculture and Mining,96
,2025,Military,49
,2020,Self-Employed,66
,2020,Government,41
,2020,Office Services,85
,2020,Leisure and Hospitality,67
,2020,Education and Healthcare,67
,2020,Professional and Business Services,85
,2020,Finance and Real Estate,57
,2020,Information,58
,2020,"Transporation, Warehousing, and Utilities",58
,2020,Retail Trade,65
,2020,Wholesale Trade,22
,2020,Manufacturing,90
,2020,Construction,85
,2020,Agriculture and Mining,73
,2020,Military,29
,2015,Self-Employed,71
,2015,Government,23
,2015,Office Services,64
,2015,Leisure and Hospitality,79
,2015,Education and Healthcare,70
,2015,Professional and Business Services,99
,2015,Finance and Real Estate,67
,2015,Information,58
,2015,"Transporation, Warehousing, and Utilities",46
,2015,Retail Trade,64
,2015,Wholesale Trade,85
,2015,Manufacturing,47
,2015,Construction,58
,2015,Agriculture and Mining,63
,2015,Military,74
,2008,Self-Employed,61
,2008,Government,56
,2008,Office Services,100
,2008,Leisure and Hospitality,41
,2008,Education and Healthcare,67
,2008,Professional and Business Services,27
,2008,Finance and Real Estate,41
,2008,Information,92
,2008,"Transporation, Warehousing, and Utilities",27
,2008,Retail Trade,59
,2008,Wholesale Trade,22
,2008,Manufacturing,46
,2008,Construction,74
,2008,Agriculture and Mining,37
,2008,Military,89
,2050,Self-Employed,63
,2050,Government,62
,2050,Office Services,82
,2050,Leisure and Hospitality,64
,2050,Education and Healthcare,85
,2050,Professional and Business Services,80
,2050,Finance and Real Estate,34
,2050,Information,89
,2050,"Transporation, Warehousing, and Utilities",27
,2050,Retail Trade,67
,2050,Wholesale Trade,37
,2050,Manufacturing,57
,2050,Construction,90
,2050,Agriculture and Mining,59
,2050,Military,60
,2045,Self-Employed,70
,2045,Government,46
,2045,Office Services,78
,2045,Leisure and Hospitality,26
,2045,Education and Healthcare,91
,2045,Professional and Business Services,76
,2045,Finance and Real Estate,70
,2045,Information,46
,2045,"Transporation, Warehousing, and Utilities",70
,2045,Retail Trade,75
,2045,Wholesale Trade,61
,2045,Manufacturing,49
,2045,Construction,52
,2045,Agriculture and Mining,54
,2045,Military,86
,2040,Self-Employed,26
,2040,Government,92
,2040,Office Services,53
,2040,Leisure and Hospitality,89
,2040,Education and Healthcare,79
,2040,Professional and Business Services,91
,2040,Finance and Real Estate,57
,2040,Information,71
,2040,"Transporation, Warehousing, and Utilities",60
,2040,Retail Trade,44
,2040,Wholesale Trade,50
,2040,Manufacturing,89
,2040,Construction,35
,2040,Agriculture and Mining,25
,2040,Military,65
,2035,Self-Employed,84
,2035,Government,57
,2035,Office Services,36
,2035,Leisure and Hospitality,47
,2035,Education and Healthcare,62
,2035,Professional and Business Services,27
,2035,Finance and Real Estate,62
,2035,Information,62
,2035,"Transporation, Warehousing, and Utilities",85
,2035,Retail Trade,20
,2035,Wholesale Trade,30
,2035,Manufacturing,78
,2035,Construction,48
,2035,Agriculture and Mining,74
,2035,Military,92
,2030,Self-Employed,100
,2030,Government,64
,2030,Office Services,95
,2030,Leisure and Hospitality,43
,2030,Education and Healthcare,57
,2030,Professional and Business Services,86
,2030,Finance and Real Estate,54
,2030,Information,54
,2030,"Transporation, Warehousing, and Utilities",21
,2030,Retail Trade,59
,2030,Wholesale Trade,78
,2030,Manufacturing,57
,2030,Construction,24
,2030,Agriculture and Mining,23
,2030,Military,52
,2025,Self-Employed,39
,2025,Government,39
